exposure_days,days_in_quar,days_in_extended_quar,days_in_iso,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,child,compliance,household,ext_group,FoI_max,FoI_community
6.399999999999993,0.9999999999999999,13.999999999999966,0.0,0.1,10.401701006769834,9.995233156408064,1.661852e6,0,0,0,0,1.0,2928776,2,1.6497212445788488e-5,3.0251867626946243e-5
11.799999999999974,13.999999999999966,0.0,0.0,0.1,8.915971370525,6.688228582552754,1.662274e6,0,1,0,1,1.0,2929524,0,0.00041334646145888996,0.0013898256978029744
0.6,2.0000000000000004,0.0,9.99999999999998,0.1,4.706938827910067,8.698130740820455,1.664017e6,1,0,0,0,1.0,2932610,2,1.02665081352609e-6,9.456159054547264e-8
3.0000000000000013,2.0000000000000004,0.0,9.99999999999998,0.1,8.141377247710674,8.547727836891674,1.664251e6,1,0,0,0,1.0,2933022,2,0.32591711176903837,0.2024875946211333
14.599999999999964,13.999999999999966,0.0,0.0,0.1,5.761265065451428,8.96056912529822,1.665735e6,0,0,0,1,1.0,2935639,0,0.01174255689093317,0.05157128258524311
0.4,13.999999999999966,0.0,0.0,0.1,8.28052873631261,6.2338377589805365,1.666751e6,1,0,0,0,1.0,2937431,0,0.00045376857016341584,2.7592419800477752e-5
2.9000000000000012,2.0000000000000004,0.0,9.99999999999998,0.1,7.5629116823140015,9.426735795383095,1.66738e6,1,0,0,0,1.0,2938546,2,2.9944094833306866e-6,1.7011280198701542e-6
0.30000000000000004,2.0000000000000004,13.999999999999966,0.0,0.1,7.921704437993454,6.830985174559602,1.667424e6,0,0,0,0,1.0,2938614,2,0.5722043404360753,0.025620162770878377
3.4000000000000017,4.000000000000002,13.999999999999966,0.0,0.1,4.236539256983877,9.612963809362725,1.66785e6,0,0,0,0,1.0,2939360,1,12.91707317586037,9.025741091765743
5.099999999999998,13.999999999999966,0.0,0.0,0.1,9.360552797573707,9.926339472389893,1.668136e6,1,0,0,0,1.0,2939868,0,0.00023060134711330726,0.00028685900781129673
2.1000000000000005,13.999999999999966,0.0,0.0,0.1,3.121265405704764,7.159931100956959,1.669368e6,0,0,0,0,1.0,2942040,0,0.005038308494742538,0.0020553532150762006
2.700000000000001,2.0000000000000004,0.0,9.99999999999998,0.1,8.92402167683056,9.956398700074942,1.669546e6,1,0,0,0,1.0,2942359,2,0.006912424817631077,0.003539000498042627
1.7000000000000004,4.000000000000002,13.999999999999966,0.0,0.1,6.884913097269232,8.827140029564937,1.669607e6,0,0,0,1,1.0,2942453,1,0.06302328619559369,0.018413078937794463
1.4000000000000001,4.000000000000002,15.99999999999996,0.0,0.1,2.720268125114039,9.027086042531417,1.670368e6,0,0,0,1,1.0,2943792,1,0.02854065866923563,0.006659127649925005
0.7,2.0000000000000004,13.999999999999966,0.0,0.1,6.810747161686009,6.126677547319831,1.670758e6,0,0,0,0,1.0,2944490,1,5.50772288787593e-10,6.143154209571259e-11
2.9000000000000012,13.999999999999966,0.0,0.0,0.1,10.058031258213683,6.856120882645613,1.671596e6,1,0,0,1,1.0,2945967,0,0.009833432962937887,0.0063839891790022545
0.2,2.0000000000000004,13.999999999999966,0.0,0.1,5.954399060002177,8.161426545336159,1.671774e6,0,0,0,0,1.0,2946280,1,5.872649376691994e-6,1.7045627240282296e-7
1.3,5.999999999999995,13.999999999999966,0.0,0.1,2.9739185024749553,8.810797036028415,1.671985e6,0,0,0,0,1.0,2946640,2,1.6125199311595486e-5,3.4954857317097093e-6
1.0999999999999999,4.000000000000002,20.000000000000014,0.0,0.1,11.590120813242422,9.900616004254433,1.672158e6,0,0,0,1,1.0,2946935,1,0.019138912931200243,0.003384344807877567
2.800000000000001,4.999999999999998,13.999999999999966,0.0,0.1,4.355343707578804,8.875314571347856,1.674064e6,0,0,0,0,1.0,2950304,2,0.0013505720572587617,0.0007427322967937539
1.7000000000000004,0.9999999999999999,13.999999999999966,0.0,0.1,3.5717978628776033,7.622209645061302,1.674654e6,0,0,0,0,1.0,2951358,1,0.029602572036151485,0.009103177682457848
4.999999999999998,2.0000000000000004,13.999999999999966,0.0,0.1,5.436163429646329,8.244652240095334,1.674907e6,0,0,0,0,1.0,2951801,2,3.097980282064142e-8,4.258633414918894e-8
0.7999999999999999,5.999999999999995,0.0,9.99999999999998,0.1,7.131803249448188,7.284260356713627,1.675017e6,0,0,0,0,1.0,2951995,2,0.08456386230462333,0.010677254691072259
13.599999999999968,13.999999999999966,0.0,0.0,0.1,8.088822729207706,8.135977199201399,1.675336e6,0,1,0,0,1.0,2952559,0,0.16443188477117682,0.6652711240633371
11.899999999999974,13.999999999999966,0.0,0.0,0.1,4.301867924748329,9.160818688929819,1.67574e6,0,0,0,1,1.0,2953269,1,0.9065369052276981,3.788482871912214
9.99999999999998,13.999999999999966,0.0,0.0,0.1,4.283217022390997,7.9284440796740485,1.67574e6,0,1,0,0,1.0,2953269,1,4.46320473379078e-9,1.6375198194610997e-8
3.800000000000002,2.0000000000000004,13.999999999999966,0.0,0.1,4.978986732059215,8.216892909175947,1.676305e6,0,0,0,0,1.0,2954258,2,0.022706826502146442,0.020207853546936404
10.999999999999977,2.0000000000000004,13.999999999999966,0.0,0.1,17.74184662996645,7.1228081137707475,1.677166e6,0,1,0,1,1.0,2955775,2,0.0032206647971264476,0.011586681302631779
5.699999999999996,13.999999999999966,0.0,0.0,0.1,18.0498561354715,5.247717988382008,1.680458e6,1,1,0,0,1.0,2961581,0,8.139723826785784e-5,0.0001849359816070727
1.2,2.0000000000000004,13.999999999999966,0.0,0.1,3.804339682771146,8.789359032371298,1.680771e6,0,0,0,1,1.0,2962133,1,0.025264538695627073,0.005009033070472167
7.999999999999988,5.999999999999995,15.99999999999996,0.0,0.1,12.725888760949967,6.794999785826157,1.681475e6,0,1,0,1,1.0,2963350,1,0.01646777909018903,0.050827193007540815
2.0000000000000004,2.0000000000000004,13.999999999999966,0.0,0.1,8.64856990680999,5.45192543756417,1.681845e6,0,0,0,0,1.0,2964014,1,0.0006992875468954695,0.00028647207703803444
5.1999999999999975,2.0000000000000004,0.0,9.99999999999998,0.1,8.660324373422862,8.879659233524515,1.681866e6,1,0,0,0,1.0,2964054,2,7.418243763464668,10.37642232802418
0.7999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,5.1935522967568915,8.230963993571123,1.682797e6,1,0,0,0,1.0,2965689,2,0.16415487400343307,0.020731308228339795
8.899999999999984,5.999999999999995,13.999999999999966,0.0,0.1,3.689781438568959,7.717383493786554,1.683437e6,0,1,0,0,1.0,2966798,1,0.04503810050006523,0.15780964844676976
7.099999999999991,2.0000000000000004,13.999999999999966,0.0,0.1,12.725845333346783,8.789520212563383,1.683563e6,0,0,0,0,1.0,2967028,1,0.0003821615272272488,0.0009337251267096705
3.5000000000000018,0.9999999999999999,13.999999999999966,0.0,0.1,5.865014354386497,6.317882625526408,1.683728e6,0,0,0,0,1.0,2967319,1,0.19594668689920186,0.17799379145192545
2.600000000000001,2.0000000000000004,13.999999999999966,0.0,0.1,12.816604187416553,5.436307822308701,1.683957e6,0,0,0,1,1.0,2967719,2,4.110598895107987,2.522680413347728
0.6,2.0000000000000004,22.000000000000043,0.0,0.1,13.856293675258499,9.761869593460865,1.684635e6,0,0,0,1,1.0,2968900,1,6.7670776456019155,0.6122393706829722
4.200000000000001,2.0000000000000004,0.0,9.99999999999998,0.1,10.15767530380109,8.421433829923906,1.685697e6,1,0,0,0,1.0,2970788,2,0.0027167023670597494,0.0027678953335887398
0.4,2.0000000000000004,15.99999999999996,0.0,0.1,8.644244565810574,8.671342515444914,1.686081e6,0,0,0,0,1.0,2971456,1,0.008333852811698553,0.0004944044424866114
4.300000000000001,4.999999999999998,13.999999999999966,0.0,0.1,11.652184979812025,7.652094775079244,1.686109e6,0,0,0,0,1.0,2971504,2,0.000332816017115446,0.00036676263117468573
3.0000000000000013,5.999999999999995,0.0,9.99999999999998,0.1,10.093268019376245,8.955752917294006,1.686613e6,1,0,0,0,1.0,2972397,2,0.2031226767498047,0.12398966955223713
3.3000000000000016,2.0000000000000004,14.999999999999963,0.0,0.1,5.682237928957749,7.872550954087934,1.68663e6,0,0,0,0,1.0,2972428,2,7.113858247587979,5.18944614328318
8.599999999999985,2.0000000000000004,17.999999999999986,0.0,0.1,13.770263105957058,9.779363106913584,1.686871e6,0,0,0,0,1.0,2972844,1,0.00015687266014803578,0.000510802446048768
10.899999999999977,5.999999999999995,13.999999999999966,0.0,0.1,12.33493459492167,9.902815958211491,1.687686e6,0,1,0,0,1.0,2974271,2,0.10671362189732782,0.472844921988369
5.599999999999996,5.999999999999995,15.99999999999996,0.0,0.1,17.357004044927546,5.628193742491408,1.688538e6,0,1,0,0,1.0,2975766,1,5.492509276544675,13.183480649763343
4.5,2.0000000000000004,13.999999999999966,0.0,0.1,5.996626115821345,9.367292470507383,1.688783e6,0,0,0,0,1.0,2976209,2,2.7327930835923167,2.915137201286714
9.599999999999982,2.0000000000000004,13.999999999999966,0.0,0.1,7.113025216092074,8.418867691271558,1.688907e6,0,0,0,0,1.0,2976428,2,3.4144642576062254,12.888172420130767
12.099999999999973,13.999999999999966,0.0,0.0,0.1,5.706184378557149,8.40996999238622,1.689075e6,0,1,0,0,1.0,2976732,0,4.2527520417519266e-13,1.6776444192309421e-12
3.900000000000002,2.0000000000000004,0.0,9.99999999999998,0.1,7.0306127931244715,9.949297229418004,1.689135e6,1,0,0,0,1.0,2976842,2,0.01785648874218229,0.01488404710506294
2.2000000000000006,13.999999999999966,0.0,0.0,0.1,7.3915899740018505,9.338249917229128,1.68936e6,1,0,0,0,1.0,2977234,0,0.09088311243009017,0.036094175436620995
1.8000000000000005,2.0000000000000004,0.0,9.99999999999998,0.1,6.878321725473079,7.84177732680729,1.689439e6,1,0,0,0,1.0,2977378,2,0.00032463801508764064,0.00010538276898760676
2.0000000000000004,2.0000000000000004,0.0,9.99999999999998,0.1,8.818947219641105,9.031523775532921,1.690351e6,1,0,0,0,1.0,2978983,2,0.08063016201377195,0.029022981632948433
0.2,13.999999999999966,0.0,0.0,0.1,6.116581385867575,8.959368503905711,1.690721e6,1,0,0,0,1.0,2979629,0,1.3699568025160958e-8,4.014634749287434e-10
1.6000000000000003,2.0000000000000004,0.0,9.99999999999998,0.1,8.596525518264075,9.708265745994382,1.691383e6,1,0,0,0,1.0,2980806,2,0.014640107202185537,0.003957216255442691
13.699999999999967,13.999999999999966,0.0,0.0,0.1,10.21417133072341,5.340114833902305,1.691374e6,0,0,0,1,1.0,2980784,0,12.916128739422474,37.954644384507
11.799999999999974,13.999999999999966,0.0,0.0,0.1,4.091770856361474,9.097061690116703,1.691374e6,0,0,0,0,1.0,2980784,0,0.025627922337717025,0.10791514560727353
1.9000000000000006,2.0000000000000004,0.0,9.99999999999998,0.1,7.514046904437211,8.233296239174617,1.692839e6,1,0,0,0,1.0,2983366,2,1.6771580303374986e-5,5.7358717417184045e-6
6.799999999999992,2.0000000000000004,15.99999999999996,0.0,0.1,15.290827474023555,7.780639216532965,1.693236e6,0,0,0,1,1.0,2984056,1,0.0035742609773016273,0.009190524884277044
4.000000000000002,11.999999999999973,13.999999999999966,0.0,0.1,4.912043850871354,9.13965343056325,1.693528e6,0,0,0,0,1.0,2984556,1,0.0004976974506406457,0.0004487991945974524
0.7,13.999999999999966,0.0,0.0,0.1,7.607953909640727,7.336670498639386,1.693573e6,1,0,0,1,1.0,2984655,0,0.00010193928100963711,1.1314387107362008e-5
11.599999999999975,2.0000000000000004,13.999999999999966,0.0,0.1,5.006316169911992,7.550763851519074,1.694054e6,0,1,0,1,1.0,2985500,1,0.3458230529010667,1.227495920384803
4.4,2.0000000000000004,13.999999999999966,0.0,0.1,12.90795426248672,6.0096111841712325,1.694054e6,0,0,0,0,1.0,2985500,1,0.45030051537922755,0.6205539916403304
0.2,2.0000000000000004,0.0,9.99999999999998,0.1,6.112561928163654,7.856131351922061,1.694502e6,1,0,0,0,1.0,2986294,2,2.4983276986928468e-5,7.361387481418992e-7
1.8000000000000005,13.999999999999966,0.0,0.0,0.1,7.676244169494739,8.740663641188984,1.695034e6,1,0,0,1,1.0,2987232,0,0.022389324639682184,0.007027463083715703
2.9000000000000012,2.0000000000000004,13.999999999999966,0.0,0.1,4.377674032206751,6.65403235452337,1.695256e6,0,0,0,0,1.0,2987618,1,0.0006149876458017414,0.000398954351788295
3.1000000000000014,4.000000000000002,13.999999999999966,0.0,0.1,8.306223281003115,9.729525364917471,1.695795e6,0,0,0,1,1.0,2988557,1,4.853928712421927e-6,2.9694596516139964e-6
1.2,0.9999999999999999,13.999999999999966,0.0,0.1,4.22646002402876,6.257093518510403,1.696467e6,0,0,0,0,1.0,2989753,2,0.0007131053330490918,0.00014972900364880446
12.69999999999997,13.999999999999966,0.0,0.0,0.1,5.043353819591094,8.98879540568771,1.696889e6,0,1,0,0,1.0,2990499,0,1.0632348030461443,4.470407002238671
0.7,5.999999999999995,0.0,9.99999999999998,0.1,8.282588806315456,8.519393789728893,1.697142e6,1,0,0,0,1.0,2990940,2,0.11328422935080362,0.012270675068685153
0.7,2.0000000000000004,0.0,9.99999999999998,0.1,10.251855379539258,7.573516362039064,1.698586e6,1,0,0,0,1.0,2993500,2,0.011602606650549614,0.0012577586373179691
8.299999999999986,3.0000000000000013,14.999999999999963,0.0,0.1,16.654619764825608,6.9562787922524985,1.698686e6,0,1,0,1,1.0,2993665,1,0.08475106957074152,0.2716539749928761
1.2,5.999999999999995,13.999999999999966,0.0,0.1,4.177786231902528,9.777682164193342,1.699275e6,0,0,0,0,1.0,2994709,1,16.54287890901601,3.2066395636480434
7.799999999999988,13.999999999999966,0.0,0.0,0.1,3.319967208844827,5.185316903838939,1.700714e6,0,1,0,1,1.0,2997249,0,0.000986909861039926,0.002377072126067846
0.8999999999999999,2.0000000000000004,13.999999999999966,0.0,0.1,4.568483648440692,9.933822895523722,1.700726e6,0,0,0,0,1.0,2997263,1,0.3842700424943647,0.053525617006132224
11.299999999999976,13.999999999999966,0.0,0.0,0.1,5.849997271480646,7.005472033449073,1.701036e6,0,0,0,1,1.0,2997816,2,1.6682220700236767,5.6489958951386186
6.299999999999994,2.0000000000000004,13.999999999999966,0.0,0.1,3.488752892929072,9.805790442651144,1.701066e6,0,0,0,0,1.0,2997862,1,3.7227900184826406,6.735117099297198
2.700000000000001,2.0000000000000004,13.999999999999966,0.0,0.1,7.043810151877772,9.357620135684108,1.70196e6,0,0,0,0,1.0,2999436,2,2.4653502442605783e-5,1.2628734567117977e-5
1.7000000000000004,2.0000000000000004,0.0,9.99999999999998,0.1,7.182972325837058,8.113776004131141,1.702474e6,1,0,0,0,1.0,3000348,2,0.008337301065620906,0.0024962128327928887
0.5,13.999999999999966,0.0,0.0,0.1,5.242661466454262,9.957963136956069,1.703783e6,1,0,0,1,1.0,3002656,0,4.097220205332168e-5,3.062692200843256e-6
19.500000000000007,13.999999999999966,0.0,0.0,0.1,11.012744699658873,9.825766124995283,1.703809e6,0,1,0,0,1.0,3002701,0,0.0009606977508772049,0.004790703352197022
5.699999999999996,4.000000000000002,13.999999999999966,0.0,0.1,9.565970400923916,9.431083261399866,1.704743e6,0,0,0,0,1.0,3004342,1,1.8306783301079394e-6,2.8689723122936912e-6
2.0000000000000004,2.0000000000000004,0.0,9.99999999999998,0.1,9.632746162286484,6.94308304163826,1.705469e6,1,0,0,0,1.0,3005633,2,0.013109015431443856,0.004955858745908871
1.0999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,9.351942580545337,8.455104820858185,1.706103e6,1,0,0,0,1.0,3006752,2,0.2934427074554573,0.05224265367716024
0.1,5.999999999999995,0.0,9.99999999999998,0.1,9.239918365395884,7.777453316833278,1.706105e6,1,0,0,0,1.0,3006748,2,0.0004202158300944666,6.093847795407334e-6
3.4000000000000017,2.0000000000000004,15.99999999999996,0.0,0.1,5.577776196781416,7.246151831730363,1.706189e6,0,0,0,1,1.0,3006895,1,8.435905661779389e-5,6.648246712237492e-5
1.8000000000000005,2.0000000000000004,17.999999999999986,0.0,0.1,4.803489567754788,6.14917578460311,1.706312e6,0,0,0,1,1.0,3007107,1,0.30255530261447966,0.10492339310541196
0.1,2.0000000000000004,0.0,9.99999999999998,0.1,4.069033037951856,9.770046987244347,1.706688e6,1,0,0,0,1.0,3007784,2,0.00012504758569206915,1.815539839864968e-6
2.1000000000000005,13.999999999999966,0.0,0.0,0.1,9.417873702006512,7.274154107709539,1.707851e6,1,0,0,1,1.0,3009829,0,0.0004151127830635766,0.0001651337030753838
1.9000000000000006,2.0000000000000004,0.0,9.99999999999998,0.1,5.804313467818604,9.805705126616253,1.709082e6,1,0,0,0,1.0,3011997,2,0.012693187272921612,0.004205189605820026
0.1,5.999999999999995,13.999999999999966,0.0,0.1,8.81284866285429,7.260806563576666,1.709237e6,0,0,0,1,1.0,3012257,1,3.2735178514799816e-5,4.769683205509755e-7
12.69999999999997,13.999999999999966,0.0,0.0,0.1,6.792234344858268,6.796676783438242,1.710027e6,0,1,0,0,1.0,3013658,0,0.0069936467881163405,0.023877963447104893
0.6,2.0000000000000004,0.0,9.99999999999998,0.1,12.3919541522836,6.295487904439115,1.710467e6,1,0,0,0,1.0,3014440,2,2.899375535914315,0.2723217637270254
0.30000000000000004,2.0000000000000004,0.0,9.99999999999998,0.1,7.130730578547244,8.430541353351884,1.710896e6,1,0,0,0,1.0,3015200,2,0.0007441542332740451,3.3115745999844835e-5
11.099999999999977,13.999999999999966,0.0,0.0,0.1,2.860630756564266,8.956735163187805,1.710986e6,0,1,0,0,1.0,3015355,1,0.09541309446055767,0.38782988722602574
0.6,2.0000000000000004,0.0,9.99999999999998,0.1,8.713958385584343,9.137951813808751,1.711443e6,1,0,0,0,1.0,3016156,2,15.96724024800286,1.4620038937856668
11.399999999999975,13.999999999999966,0.0,0.0,0.1,6.949633531468637,6.841692758413178,1.711798e6,0,1,0,1,1.0,3016776,0,1.1940100387912083e-5,4.012441023208063e-5
2.400000000000001,2.0000000000000004,13.999999999999966,0.0,0.1,5.6014641058015835,8.48064308770771,1.712189e6,0,0,0,0,1.0,3017461,1,0.0006806371079840763,0.00031352550490473623
12.89999999999997,13.999999999999966,0.0,0.0,0.1,4.979955419137954,8.49356201642254,1.712283e6,0,1,0,1,1.0,3017628,2,0.8768018256843877,3.5332519710203174
12.399999999999972,13.999999999999966,0.0,0.0,0.1,3.703145001472937,9.182222878852524,1.712283e6,0,1,0,0,1.0,3017628,1,1.0870200160859873,4.544086057347232
0.4,2.0000000000000004,14.999999999999963,0.0,0.1,8.918768671379517,8.288794397378215,1.712602e6,0,0,0,0,1.0,3018182,1,0.0003649165801141901,2.164560570918043e-5
3.600000000000002,5.999999999999995,13.999999999999966,0.0,0.1,5.947838894609222,6.450740835608856,1.712894e6,0,0,0,0,1.0,3018686,1,3.918511970468108e-5,3.695067159630374e-5
0.4,13.999999999999966,0.0,0.0,0.1,5.817144432569184,8.606924807176568,1.71389e6,1,0,0,0,1.0,3020453,0,4.680178276275886e-5,2.771957565453908e-6
4.200000000000001,13.999999999999966,0.0,0.0,0.1,10.921594259481699,9.707024100937932,1.714484e6,1,0,0,0,1.0,3021493,0,1.3379067017358843e-8,1.2620469185084801e-8
18.9,5.999999999999995,21.00000000000003,0.0,0.1,26.476489630377994,5.1563221134101695,1.715521e6,0,0,0,1,1.0,3023299,1,1.2562662601473676e-6,4.6204027021081616e-6
0.2,2.0000000000000004,0.0,9.99999999999998,0.1,6.923025092065053,9.643114068533963,1.717938e6,1,0,0,0,1.0,3027597,2,2.089360960812234,0.06042032955456912
8.499999999999986,2.0000000000000004,13.999999999999966,0.0,0.1,14.534169938203693,5.042618624010448,1.71829e6,0,1,0,0,1.0,3028205,1,4.27010457665712,11.131410610196236
1.7000000000000004,5.999999999999995,0.0,9.99999999999998,0.1,9.869798334060004,9.55384578372716,1.718379e6,1,0,0,0,1.0,3028366,2,0.12726653694195725,0.03715289073377526
0.7999999999999999,0.9999999999999999,20.000000000000014,0.0,0.1,8.431961158608965,5.966120616504655,1.71851e6,0,0,0,1,1.0,3028585,1,1.3840182142365263e-5,1.8357620073726477e-6
2.2000000000000006,13.999999999999966,0.0,0.0,0.1,4.945483992018517,6.936118357316347,1.719231e6,0,0,0,0,1.0,3029865,1,0.0006282301718452896,0.00027553416246667154
0.1,2.0000000000000004,13.999999999999966,0.0,0.1,8.759396927194274,6.799051909089665,1.71933e6,0,0,0,0,1.0,3030036,1,0.00023048043488685984,3.3481199431812598e-6
4.5,2.0000000000000004,13.999999999999966,0.0,0.1,7.358123306969397,8.934556524212155,1.719478e6,0,0,0,1,1.0,3030302,1,0.00023830380514664658,0.0002626278376593887
3.900000000000002,2.0000000000000004,13.999999999999966,0.0,0.1,5.314079851991266,9.21987331190945,1.719478e6,0,0,0,0,1.0,3030302,1,0.04331278573065624,0.037327888891909626
14.699999999999964,2.0000000000000004,13.999999999999966,0.0,0.1,13.3042492705647,8.837210092701598,1.7209e6,0,0,0,0,1.0,3032812,2,0.002270885260703405,0.010097025758500239
0.30000000000000004,2.0000000000000004,0.0,9.99999999999998,0.1,7.501642084720717,9.848360195938156,1.721973e6,1,0,0,0,1.0,3034713,2,3.744770895796102,0.16617275780147825
10.999999999999977,13.999999999999966,0.0,0.0,0.1,4.86112520889602,8.557930586605789,1.722112e6,0,1,0,1,1.0,3034953,0,0.07066856241575911,0.2801521056183936
1.0999999999999999,0.9999999999999999,20.000000000000014,0.0,0.1,5.6984359550865715,6.585218206512994,1.722721e6,0,0,0,0,1.0,3036017,1,2.1356021432325334,0.4005080499463935
0.7999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,11.584169045880316,7.170725448821206,1.723177e6,1,0,0,0,1.0,3036831,2,0.199551675773818,0.02554764872160097
2.0000000000000004,13.999999999999966,0.0,0.0,0.1,10.277041273309392,8.80505567091039,1.724378e6,1,0,0,0,1.0,3038947,0,1.0479970446872991e-5,3.7931017741701173e-6
13.199999999999969,13.999999999999966,0.0,0.0,0.1,6.071821613891931,8.206672528692996,1.724651e6,0,1,0,0,1.0,3039430,0,0.06420219934266543,0.25437155147293206
1.5000000000000002,5.999999999999995,0.0,9.99999999999998,0.1,6.689208857200112,9.446551987216699,1.724696e6,0,0,0,0,1.0,3039505,2,1.721415999050267,0.4309427247434903
1.0999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,6.115528872475345,8.53203917161251,1.724773e6,1,0,0,0,1.0,3039647,2,0.868374389561917,0.15561004799324973
5.1999999999999975,4.000000000000002,15.99999999999996,0.0,0.1,13.6475492836942,8.026272073166563,1.725458e6,0,0,0,1,1.0,3040839,1,4.280340189525521e-7,6.412508613844478e-7
12.499999999999972,5.999999999999995,13.999999999999966,0.0,0.1,23.464961015274,6.605868114541289,1.725716e6,0,1,0,1,1.0,3041292,1,0.5645438556279054,2.0586141443897974
6.699999999999992,2.0000000000000004,13.999999999999966,0.0,0.1,10.612823854187866,6.7369766063258645,1.725808e6,0,1,0,0,1.0,3041459,2,0.0015986165865226303,0.00455768767150745
0.1,2.0000000000000004,0.0,9.99999999999998,0.1,5.435576500707713,7.571672166932877,1.726173e6,1,0,0,0,1.0,3042109,2,0.00025196748989369714,3.6280816368336476e-6
11.499999999999975,13.999999999999966,0.0,0.0,0.1,4.447361391099479,8.043963612023383,1.726316e6,0,1,0,0,1.0,3042357,0,7.802878447583506e-6,2.9281347097916093e-5
11.699999999999974,13.999999999999966,0.0,0.0,0.1,9.011197800648743,7.216145261510007,1.726564e6,0,1,0,0,1.0,3042792,0,0.15523950216500138,0.552062764440728
12.499999999999972,13.999999999999966,0.0,0.0,0.1,12.810584501892343,6.159233573101731,1.727114e6,0,1,0,0,1.0,3043761,0,2.255963617044642,7.4228004944925425
9.799999999999981,13.999999999999966,0.0,0.0,0.1,6.056578153753499,5.133192709046652,1.727264e6,0,0,0,1,1.0,3044026,0,7.421968616315303e-5,0.00019181857709555243
1.8000000000000005,2.0000000000000004,0.0,9.99999999999998,0.1,6.165582296249733,9.349578555474983,1.728084e6,1,0,0,0,1.0,3045468,2,0.9416063005787254,0.2966582124456212
0.9999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,4.874196022290047,8.936867263152791,1.729497e6,1,0,0,0,1.0,3047961,2,0.0005612615230865892,8.999961189722248e-5
4.000000000000002,2.0000000000000004,0.0,9.99999999999998,0.1,11.224094746288813,9.89017469287802,1.72961e6,1,0,0,0,1.0,3048156,2,3.111672408698674e-6,2.7298634066305016e-6
7.599999999999989,0.9999999999999999,15.99999999999996,0.0,0.1,7.2754514030405595,7.213759810397981,1.729866e6,0,0,0,1,1.0,3048599,1,3.4991321730547003,11.135138325275475
10.19999999999998,0.9999999999999999,15.99999999999996,0.0,0.1,4.031794295104298,7.533981884876453,1.729866e6,0,1,0,0,1.0,3048599,1,0.004430701528661458,0.015390651142298484
10.29999999999998,13.999999999999966,0.0,0.0,0.1,15.65579646086362,9.885847156012273,1.730673e6,1,1,0,1,1.0,3050030,1,2.7894523143143144,12.182278629191016
2.0000000000000004,5.999999999999995,0.0,9.99999999999998,0.1,10.568116040698548,8.552989597950596,1.731149e6,1,0,0,0,1.0,3050862,2,0.574400214487368,0.20806023188944806
2.9000000000000012,2.0000000000000004,0.0,9.99999999999998,0.1,5.975828023520386,9.875177535327099,1.733594e6,1,0,0,0,1.0,3055193,2,1.3128233509496112,0.7267762524690771
12.79999999999997,13.999999999999966,0.0,0.0,0.1,7.919833577853772,5.326886059688479,1.733703e6,0,1,0,1,1.0,3055376,1,1.619977869957066,4.5491819400237645
11.799999999999974,13.999999999999966,0.0,0.0,0.1,5.432281079201562,7.841727406792164,1.733703e6,0,0,0,1,1.0,3055376,1,0.014362552681737311,0.05328802497462482
8.999999999999984,13.999999999999966,0.0,0.0,0.1,4.691357039347102,5.6223847976335675,1.733703e6,0,0,0,0,1.0,3055376,1,0.07149117298595073,0.1956249747498997
1.6000000000000003,13.999999999999966,0.0,0.0,0.1,9.659849930353403,7.3953046794227735,1.733901e6,1,0,0,0,1.0,3055729,0,1.856220586366532e-7,5.266596598125457e-8
0.2,2.0000000000000004,0.0,9.99999999999998,0.1,8.36265029521794,9.698650804091637,1.733918e6,1,0,0,0,1.0,3055762,2,4.175217205122155e-6,1.2083256160322553e-7
1.6000000000000003,2.0000000000000004,0.0,9.99999999999998,0.1,8.450565946557644,8.771168859946119,1.73402e6,1,0,0,0,1.0,3055944,2,0.034272870238008006,0.00949870192988238
2.800000000000001,2.0000000000000004,13.999999999999966,0.0,0.1,5.393022778799332,7.945895206102767,1.73419e6,0,0,0,0,1.0,3056239,1,0.043548246587416316,0.024958338736533567
0.5,2.0000000000000004,0.0,9.99999999999998,0.1,6.721659396127466,7.770016920137808,1.734202e6,1,0,0,0,1.0,3056267,2,0.00014281812087265156,1.0937950673020539e-5
0.7999999999999999,13.999999999999966,0.0,0.0,0.1,4.849561637256493,9.963332299222616,1.734927e6,1,0,0,1,1.0,3057536,0,0.019241914646727573,0.002357327092577882
6.699999999999992,5.999999999999995,14.999999999999963,0.0,0.1,4.462314751910664,5.865695743015843,1.735566e6,0,1,0,1,1.0,3058652,1,0.030253416283674908,0.07972674174966826
7.39999999999999,2.0000000000000004,13.999999999999966,0.0,0.1,9.16401914475511,7.205906299617678,1.736444e6,0,1,0,0,1.0,3060212,2,8.094113359705292e-5,0.00025403891407936645
9.499999999999982,4.999999999999998,13.999999999999966,0.0,0.1,15.328786606002547,8.185656783437459,1.736575e6,0,0,0,0,1.0,3060435,2,0.2184536706855767,0.8127187633936533
0.4,2.0000000000000004,15.99999999999996,0.0,0.1,7.997918196629456,9.926930111745623,1.737303e6,0,0,0,0,1.0,3061718,1,1.2119297187388136e-10,7.168509116345795e-12
